time,intensity_400,intensity_600,intensity_800
12.77,0.375,0.375,0.5
12.78,0,0.125,0.125
12.79,0,0.375,0.25
12.8,0,0.125,0.5
12.81,0,0.125,0.5
12.82,0.125,0,0.25
12.83,0,0.375,0.125
12.84,0,0,0.125
12.85,0.125,0,0.375
12.86,0,0,0.375
12.87,0.125,0.25,0.125
12.88,0.25,0.25,0.5
12.89,0.125,0.25,0.375
12.9,0.125,0.125,0
12.91,0,0.125,0.125
12.92,0.125,0.25,0.125
12.93,0,0.125,0.25
12.94,0,0.125,0.125
12.95,0.125,0.375,0.375
12.96,0.125,0.25,0.625
12.97,0.25,0,0.125
12.98,0.125,0.25,0.25
12.99,0.375,0,0.5
13,0.5,0.25,0.5
13.01,0.625,0.125,0.25
13.02,1.875,0.625,0.25
13.03,2.125,0.125,0.375
13.04,1.625,0.25,0.375
13.05,3.5,0.25,0.25
13.06,2.875,0.125,0
13.07,3.125,0,0.125
13.08,2.5,0.25,0.5
13.09,2.375,0.25,0.375
13.1,0.75,0.375,0.625
13.11,1.375,0.5,0.25
13.12,0.375,0.125,0.5
13.13,0.625,0,0.125
13.14,0,0.375,0.625
13.15,0,0.125,0.5
13.16,0.125,0.125,0.375
13.17,0,0,0.25
13.18,0,0.25,0.375
13.19,0.125,0,0.125
13.2,0,0.125,0.625
13.21,0,0.125,0.375
13.22,0,0.125,0.375
13.23,0.125,0,0.25
13.24,0.125,0.125,0.5
13.25,0.25,0.375,0.375
13.26,0.125,0.25,0.25
13.27,0,0.125,0.25
13.28,0,0.125,0.375
13.29,0.125,0.125,0.5
13.3,0.125,0.375,0.25
13.31,0,0.25,0.25
13.32,0.375,0.25,0.375
13.33,0.25,0.125,0.375
13.34,0,0.375,0.125
13.35,0,0.25,0.125
13.36,0,0.125,0.25
13.37,0.125,0.125,0.625
13.38,0,0.25,0.375
13.39,0,0.25,0.125
13.4,0,0,0.125
13.41,0.125,0,0.25
13.42,0,0.125,0.375
13.43,0.125,0.25,0.5
13.44,0,0.25,0.25
13.45,0,0.125,0.5
13.46,0.375,0.5,0.375
13.47,0,0.125,0.5
13.48,0,0.125,0.375
13.49,0.125,0,0.375
13.5,0,0,0.625
13.51,0.125,0,0.125
13.52,0,0.25,0.25
13.53,0.125,0.125,0.5
13.54,0.25,0.25,0.375
13.55,0,0.125,0.553125
13.56,0,0,0.5
13.57,0,0.375,0.4625
13.58,0,0.125,0.515625
13.59,0.25,0.125,0.8
13.6,0.25,0.5,1.03125
13.61,0.125,0.125,1.275
13.62,0,0.5,2.128125
13.63,0,0.25,1.5625
13.64,0,0.25,1.915625
13.65,0.25,0.125,1.559375
13.66,0,0,1.20625
13.67,0,0.25,0.496875
13.68,0,0.125,0.709375
13.69,0,0.75,0.284375
13.7,0,0.125,0.10625
13.71,0.125,0.25,0.25
13.72,0.125,0.315625,0.5
13.73,0,0,0.25
13.74,0.125,0.5125,0.5
13.75,0,0.453125,0.25
13.76,0.125,0.65,0
13.77,0,0.65625,0.125
13.78,0.125,1.7,0.375
13.79,0.125,2.415625,0
13.8,0,1.6875,0.25
13.81,0.125,2.028125,0.375
13.82,0,1.771875,0.125
13.83,0.125,1.43125,0.375
13.84,0,0.709375,0.375
13.85,0,0.846875,0.375
13.86,0.125,0.196875,0.375
13.87,0.125,0.38125,0.125
13.88,0,0.125,0.375
13.89,0,0.125,0.875
13.9,0,0.25,0
13.91,0,0.5,0.25
13.92,0.125,0.125,0.375
13.93,0,0.125,0.25
13.94,0,0.375,0.75
13.95,0.125,0.25,0.375
13.96,0,0.375,0.5
13.97,0,0.25,0.5
13.98,0,0,0.125
13.99,0,0.125,0.125
14,0,0.5,0.375
14.01,0,0.25,0.25
14.02,0,0.25,0.125
14.03,0.125,0.125,0.375
14.04,0.125,0.375,0.125
14.05,0,0.25,0.375
14.06,0,0.25,0
14.07,0,0.25,0.25
14.08,0.25,0.25,0
14.09,0.25,0.125,0.125
14.1,0,0.125,0.375
14.11,0.125,0.25,0.125
14.12,0.125,0,0.5
14.13,0.25,0.125,0.25
14.14,0,0.75,0.25
14.15,0,0.5,0.125
14.16,0,0.25,0.375
14.17,0,0.125,0.5
14.18,0.25,0,0.125
14.19,0,0.125,0
14.2,0.125,0.5,0.75
14.21,0.125,0.125,0.25
14.22,0.125,0.25,0.125
14.23,0.125,0.25,0.25
14.24,0.5,0.375,0.375
14.25,0.625,0.125,0.25
14.26,1,0.125,0
14.27,1.25,0,0.125
14.28,3,0.125,0.25
14.29,4.125,0.125,0.375
14.3,2.625,0,0.25
14.31,3.75,0.125,0.875
14.32,3.375,0.5,0.5
14.33,2.25,0.75,0.375
14.34,0.875,0.375,0.25
14.35,1.375,0.125,0.25
14.36,0.5,0.5,0.25
14.37,0.25,0.25,0.5
14.38,0.125,0.125,0.75
14.39,0.25,0.25,0.75
14.4,0,0.125,0.25
14.41,0,0.125,0.625
14.42,0,0.25,0.375
14.43,0,0,0.5
14.44,0.125,0,0.25
14.45,0.25,0.125,0.625
14.46,0,0.375,0.25
14.47,0.25,0.375,0.125
14.48,0.25,0.375,0.375
14.49,0,0,0.875
14.5,0.125,0.5,0.5
14.51,0.125,0.375,0.125
14.52,0,0.125,0.125
14.53,0.125,0.25,0.25
14.54,0.125,0,0.5
14.55,0,0.125,0.125
14.56,0,0,0.125
14.57,0.125,0.375,0.5
14.58,0.125,0,0.5
14.59,0.25,0.375,0
14.6,0,0.125,0.25
14.61,0,0.25,0.125
14.62,0,0.375,0.25
14.63,0.125,0,0.625
14.64,0,0.125,0.5
14.65,0,0.5,0.375
14.66,0.125,0.375,0.25
14.67,0.125,0.125,0.25
14.68,0.125,0.125,0.125
14.69,0,0.25,0.25
14.7,0,0.5,0.125
14.71,0,0.375,0.125
14.72,0.25,0.125,0.375
14.73,0,0.125,0.375
14.74,0,0,0.25
14.75,0.125,0.25,0.375
14.76,0,0.25,0.25
14.77,0,0.25,0.125
14.78,0,0.25,0.25
14.79,0.25,0.5,0.303125
14.8,0,0.375,0.35625
14.81,0.125,0.25,0.178125
14.82,0,0,0.73125
14.83,0,0,1.440625
14.84,0.25,0.25,0.584375
14.85,0,0.375,1.403125
14.86,0.125,0.25,1.153125
14.87,0,0.25,2.253125
14.88,0,0.125,1.5625
14.89,0.125,0.25,1.3125
14.9,0,0.25,1.365625
14.91,0,0.25,1.225
14.92,0.25,0.125,0.621875
14.93,0.25,0.25,0.5875
14.94,0,0.375,0.640625
14.95,0.125,0.25,0.659375
14.96,0,0.065625,0.25
14.97,0,0.25625,0.625
14.98,0,0.065625,0.375
14.99,0,0.38125,0.25
15,0,1.228125,0
15.01,0,0.721875,0.125
15.02,0.125,1.240625,0.25
15.03,0,1.365625,0.25
15.04,0.125,2.290625,0.375
15.05,0.25,1.6875,0.375
15.06,0,1.4375,0.25
15.07,0,1.628125,0.25
15.08,0.125,1.175,0.375
15.09,0,0.709375,0.5
15.1,0,0.5125,0.25
15.11,0,0.328125,0.625
15.12,0.125,0.196875,0.125
15.13,0,0.375,0.125
15.14,0,0.25,0
15.15,0,0.125,0.125
15.16,0.125,0,0.125
15.17,0,0.375,0
15.18,0.125,0.125,0.5
15.19,0,0.125,0.375
15.2,0.25,0.125,0.375
15.21,0.125,0.125,0.125
15.22,0,0.125,0.25
15.23,0.125,0.25,0.25
15.24,0.125,0.125,0.25
15.25,0,0.375,0.125
15.26,0.125,0.5,0.375
15.27,0.25,0.25,0.125
15.28,0.25,0.375,0.625
15.29,0.125,0.125,0.625
15.3,0.125,0.125,0.375
15.31,0.125,0,0.375
15.32,0,0.25,0.375
15.33,0.375,0.25,0.5
15.34,0,0,0.5
15.35,0,0,0.25
15.36,0,0.25,0.5
15.37,0,0.25,0.5
15.38,0.125,0,0.5
15.39,0.125,0,0.375
15.4,0.125,0.375,0
15.41,0.125,0.375,0.625
15.42,0.25,0.125,0.25
15.43,0.25,0.375,0.375
15.44,0.125,0.375,0.125
15.45,0,0.25,0.125
15.46,0.125,0.125,0.5
15.47,0.25,0.125,0.125
15.48,0.5,0.25,0.25
15.49,0.375,0.125,0.5
15.5,1.75,0,0.375
15.51,1.625,0.125,0.25
15.52,2.25,0.25,0.125
15.53,2.125,0.125,0.375
15.54,4.125,0,0.5
15.55,2.5,0,0.25
15.56,2.625,0.375,0.25
15.57,2.625,0.25,0.5
15.58,2,0.25,0.375
15.59,1,0.5,0.375
15.6,0.625,0.375,0.5
15.61,0.75,0,0.25
15.62,0.375,0.125,0.375
15.63,0,0.125,0.5
15.64,0,0,0.25
15.65,0.25,0.375,0.5
15.66,0.125,0.5,0.625
15.67,0.125,0.25,0.75
15.68,0,0.125,0.5
15.69,0.125,0.25,0.5
15.7,0.125,0,0.125
15.71,0.25,0.375,0.625
15.72,0,0.25,0.625
15.73,0,0.25,0.375
15.74,0,0.25,0.5
15.75,0,0,0.25
15.76,0,0.125,0.125
15.77,0,0.125,0.125
15.78,0,0.125,0.375
15.79,0,0.125,0.125
15.8,0,0.25,0.375
15.81,0.125,0,0.5
15.82,0.125,0.625,0.25
15.83,0.125,0,0.125
15.84,0.25,0.25,0.375
15.85,0.125,0.125,0.5
15.86,0.125,0.25,0.25
15.87,0,0.375,0.25
15.88,0.125,0.375,0.375
15.89,0,0.125,0.25
15.9,0,0.375,0.25
15.91,0,0.125,0.25
15.92,0,0.125,0.625
15.93,0,0.125,0.25
15.94,0.125,0.25,0.625
15.95,0,0.125,0.25
15.96,0,0.125,0
15.97,0,0.125,0.25
15.98,0.125,0.125,0.5
15.99,0,0.125,0.125
16,0.125,0.125,0.125
