time,intensity_400,intensity_600,intensity_800
5.105,0.125,0.125,0
5.11,0,0.125,0.125
5.115,0,0,0.125
5.12,0,0,0
5.125,0,0,0
5.13,0,0.25,0.5
5.135,0,0,0.125
5.14,0,0,0.125
5.145,0,0,1.0375
5.15,0,0,9.808375
5.155,0,0,1.465125
5.16,0,0.125,0
5.165,0.125,0,0.125
5.17,0,0,0.125
5.175,0.125,0,0
5.18,0,0.683375,0.125
5.185,0,9.804125,0.625
5.19,0,6.1375,0.125
5.195,0,0,0.25
5.2,0,0,0.125
5.205,0.125,0,0.125
5.21,0.25,0,0.125
5.215,0,0.25,0.125
5.22,0,0.25,0.25
5.225,0,0.125,0
5.23,0,0,0.25
5.235,0,0.125,0.125
5.24,0,0.25,0.125
5.245,1.625,0,0
5.25,25.5,0.25,0.375
5.255,7.875,0,0.125
5.26,0.125,0.125,0.125
5.265,0,0.25,0.25
5.27,0,0.25,0.375
5.275,0,0,0.25
5.28,0,0.25,0
5.285,0,0.125,0.375
5.29,0,0,0
5.295,0.125,0.125,0.125
5.3,0,0,0
5.305,0.125,0.125,0.25
5.31,0,0,0
5.315,0,0,8.29525
5.32,0.25,0.125,4.6255
5.325,0,0.125,0.2115
5.33,0,0,0.375
5.335,0.125,0,0.25
5.34,0,0,0
5.345,0,0.25,0
5.35,0,5.975,0
5.355,0.125,11.3,0.25
5.36,0.125,0.325,0.25
5.365,0.125,0.375,0.125
5.37,0.125,0.25,0.25
5.375,0,0,0.125
5.38,0,0,0
5.385,0.125,0.25,0.125
5.39,0.125,0,0
5.395,0,0,0
5.4,0,0,0.25
5.405,0.125,0.125,0
5.41,0.125,0,0.125
5.415,16,0.25,0
5.42,25.125,0,0
5.425,0.5,0.25,0.25
5.43,0,0,0
5.435,0.125,0.25,0.125
5.44,0,0,0.125
5.445,0,0.125,0
5.45,0.25,0.125,0.375
5.455,0,0,0
5.46,0,0.125,0
5.465,0,0,0.125
5.47,0,0.125,0
5.475,0.125,0.375,0.125
5.48,0.25,0.25,3.6745
5.485,0.125,0,9.034875
5.49,0,0.125,0.514
5.495,0.25,0.125,0
5.5,0.125,0,0.125
5.505,0,0,0.25
5.51,0,0.125,0
5.515,0.125,1.3,0
5.52,0.125,12.133375,0
5.525,0.125,1.804125,0
5.53,0,0.5,0.125
5.535,0,0.25,0.125
5.54,0,0,0.125
5.545,0,0.125,0.375
5.55,0,0.125,0.5
5.555,0.25,0.25,0.25
5.56,0.125,0.25,0
5.565,0,0,0
5.57,0,0.125,0.625
5.575,0,0,0.375
5.58,4.625,0.375,0.125
5.585,31.25,0.125,0.25
5.59,2.625,0.125,0
5.595,0,0,0
5.6,0,0,0
5.605,0,0.25,0
5.61,0,0,0.125
5.615,0,0.25,0
5.62,0,0,0.125
5.625,0,0,0.25
5.63,0,0.25,0
5.635,0,0,0.125
5.64,0,0.125,0.125
5.645,0,0,0.90775
5.65,0.125,0.375,9.592125
5.655,0,0,1.854125
5.66,0,0,0
5.665,0,0.125,0.25
5.67,0,0,0
5.675,0,0,0.5
5.68,0,0.125,0.25
5.685,0,10.3625,0.5
5.69,0,5.795875,0
5.695,0,0.358375,0.125
5.7,0.125,0,0.375
5.705,0,0,0.125
5.71,0,0,0.375
5.715,0,0.25,0.125
5.72,0,0.125,0.125
5.725,0.125,0,0.375
5.73,0,0.125,0.125
5.735,0,0.125,0.125
5.74,0.25,0.125,0.125
5.745,1,0,0.125
5.75,23.875,0,0.125
5.755,9.75,0,0.125
5.76,0,0.125,0.25
5.765,0,0,0.125
5.77,0,0.25,0.375
5.775,0,0,0
5.78,0,0.125,0
5.785,0,0.125,0.125
5.79,0.125,0.375,0.125
5.795,0,0.25,0.125
5.8,0,0.125,0.375
5.805,0.125,0,0.125
5.81,0,0,0.125
5.815,0.25,0,7.041625
5.82,0.125,0.125,5.960875
5.825,0,0,0.125
5.83,0,0.125,0.25
5.835,0,0.125,0.125
5.84,0.125,0.125,0
5.845,0,0.25,0.375
5.85,0.125,4.604125,0.125
5.855,0.125,11.445875,0.25
5.86,0,0.7375,0
5.865,0,0,0
5.87,0,0.125,0.25
5.875,0,0.25,0.125
5.88,0.125,0,0
5.885,0,0.125,0.25
5.89,0,0,0
5.895,0,0.125,0.25
5.9,0,0,0.125
5.905,0.125,0.125,0.125
5.91,0,0,0
5.915,13,0.125,0.375
5.92,25.375,0,0.375
5.925,0.5,0,0.375
5.93,0.125,0,0
5.935,0,0.125,0.25
5.94,0,0.25,0.25
5.945,0,0,0.25
5.95,0,0,0
5.955,0.125,0.125,0.125
5.96,0,0.375,0.125
5.965,0,0.125,0.25
5.97,0,0.25,0.125
5.975,0,0,0.16825
5.98,0,0,3.453625
5.985,0,0.125,9.8995
5.99,0,0.125,0.552625
5.995,0,0,0.375
6,0,0.125,0.125
6.005,0,0.25,0.125
6.01,0,0.125,0.125
6.015,0.125,1.5125,0.25
6.02,0,11.8625,0.125
6.025,0.25,2.166625,0.375
6.03,0,0,0.125
6.035,0.125,0.125,0
6.04,0,0,0
6.045,0,0,0
6.05,0,0,0.125
6.055,0,0.125,0.25
6.06,0,0.25,0
6.065,0,0,0.125
6.07,0,0,0
6.075,0.125,0,0.125
6.08,4.125,0.125,0
6.085,31.25,0.125,0
6.09,2.75,0.125,0.25
6.095,0,0.25,0.125
6.1,0,0,0.375
6.105,0,0.125,0.125
6.11,0.125,0,0
6.115,0.125,0.125,0.5
6.12,0,0.125,0.125
6.125,0,0,0
6.13,0.125,0.125,0.125
6.135,0.125,0,0.25
6.14,0,0.25,0.375
6.145,0,0.125,0.773375
6.15,0,0,10.672875
6.155,0,0,2.709375
6.16,0.25,0.25,0
6.165,0,0,0.375
6.17,0,0,0
6.175,0.125,0.125,0.125
6.18,0.125,0,0.25
6.185,0,8.666625,0.375
6.19,0,7.4375,0.125
6.195,0.125,0.125,0.375
6.2,0,0.125,0.25
6.205,0,0.125,0.25
6.21,0,0,0
6.215,0,0.125,0.125
6.22,0.125,0.25,0.125
6.225,0,0,0.125
6.23,0,0.125,0.125
6.235,0,0.125,0.125
6.24,0,0.125,0
6.245,1,0.125,0.125
6.25,22.625,0,0.25
6.255,13.875,0,0
6.26,0,0,0.25
6.265,0,0.125,0
6.27,0,0.125,0.125
6.275,0,0,0.125
6.28,0,0,0.375
6.285,0,0.125,0
6.29,0.25,0,0.125
6.295,0.125,0.125,0.375
6.3,0.125,0.125,0.125
6.305,0,0,0.25
6.31,0.125,0.25,0.2115
6.315,0,0,7.565125
6.32,0,0.125,7.3875
6.325,0,0,0.41825
6.33,0,0.25,0.125
6.335,0,0,0.25
6.34,0,0.125,0.125
6.345,0.125,0.054125,0
6.35,0,4.295875,0.125
6.355,0,12.529125,0
6.36,0,0.379125,0.375
6.365,0,0,0
6.37,0,0,0.125
6.375,0,0,0.125
6.38,0,0.125,0.25
6.385,0.125,0,0.5
6.39,0,0.25,0.5
6.395,0,0.125,0.125
6.4,0,0.125,0.375
6.405,0.125,0.125,0
6.41,0,0,0.125
6.415,13.5,0,0.125
6.42,25.5,0.125,0.125
6.425,0.75,0.25,0.5
6.43,0,0,0.5
6.435,0,0,0.5
6.44,0,0,0.125
6.445,0,0.125,0.125
6.45,0,0.125,0.125
6.455,0,0.125,0.25
6.46,0,0.125,0.25
6.465,0.125,0,0.125
6.47,0,0.125,0.125
6.475,0.125,0,0.375
6.48,0,0,1.76775
6.485,0.125,0,11.321375
6.49,0.125,0,1.153125
6.495,0,0.125,0.5
6.5,0,0.25,0.125
6.505,0,0,0
6.51,0,0,0.125
6.515,0,1.0625,0
6.52,0,13.466625,0.25
6.525,0,3.175,0
6.53,0,0,0.5
6.535,0,0,0.375
6.54,0.125,0.125,0.5
6.545,0,0.125,0.125
6.55,0,0.25,0.125
6.555,0,0.125,0
6.56,0,0.125,0.125
6.565,0,0.375,0.125
6.57,0,0,0.25
6.575,0,0.25,0.125
6.58,3,0,0.125
6.585,28,0.125,0.625
6.59,3.875,0.25,0
6.595,0.25,0.25,0.375
6.6,0.125,0,0.25
6.605,0,0.125,0.125
6.61,0,0.25,0
6.615,0,0,0.125
6.62,0,0,0
6.625,0.125,0,0.125
6.63,0.25,0,0.125
6.635,0,0.25,0.25
6.64,0,0,0.125
6.645,0.125,0,0.384375
6.65,0,0.125,9.635375
6.655,0,0.125,3.367125
6.66,0.25,0.125,0.29325
6.665,0,0,0.125
6.67,0,0.5,0.125
6.675,0,0.125,0.125
6.68,0,0.233375,0.125
6.685,0,9.604125,0.375
6.69,0,9.225,0.375
6.695,0,0.179125,0.125
6.7,0,0.125,0.25
6.705,0,0.125,0.125
6.71,0,0.125,0
6.715,0,0.375,0
6.72,0,0,0.125
6.725,0,0.125,0.125
6.73,0,0.125,0.25
6.735,0.125,0.375,0
6.74,0,0.125,0
6.745,0,0,0.25
6.75,23.625,0,0.25
6.755,13.375,0,0.125
6.76,0.375,0.125,0
6.765,0,0,0.375
6.77,0.125,0.125,0.25
6.775,0,0,0
6.78,0,0.125,0
6.785,0,0.125,0.125
6.79,0,0.5,0.125
6.795,0,0,0
6.8,0,0,0.375
6.805,0,0.125,0
6.81,0.125,0.25,0.29325
6.815,0.125,0.125,5.528625
6.82,0,0.125,6.09525
6.825,0,0,0.5
6.83,0,0,0.5
6.835,0,0.125,0.5
6.84,0.125,0.375,0.125
6.845,0.125,0.25,0.25
6.85,0,2.058375,0.125
6.855,0,14.029125,0
6.86,0,1.1,0.25
6.865,0,0.125,0.25
6.87,0,0,0
6.875,0,0,0
6.88,0,0.125,0.125
6.885,0,0.125,0.25
6.89,0,0,0.125
6.895,0,0,0.125
6.9,0.125,0.125,0.25
6.905,0,0,0.25
6.91,0,0,0
6.915,10.75,0,0
6.92,26.125,0,0.375
6.925,1.125,0,0
6.93,0,0.25,0.25
6.935,0,0,0.125
6.94,0.125,0.375,0.125
6.945,0.25,0,0.25
6.95,0,0,0.375
6.955,0,0.125,0
6.96,0,0,0.125
6.965,0.125,0,0.25
6.97,0.125,0.125,0
6.975,0,0.125,0
6.98,0.125,0,1.772375
6.985,0,0.25,10.4135
6.99,0.25,0,1.326
6.995,0,0,0.25
7,0,0,0.25
7.005,0,0.25,0.375
7.01,0,0.125,0.125
7.015,0,0.45,0.25
7.02,0.125,12.166625,0.375
7.025,0.125,4.3125,0.25
7.03,0,0.054125,0.125
7.035,0.125,0.5,0.125
7.04,0.125,0.125,0
7.045,0,0.125,0
7.05,0,0.375,0.125
7.055,0,0,0.25
7.06,0,0.25,0.25
7.065,0,0.125,0.125
7.07,0,0,0
7.075,0.125,0.25,0
7.08,2.75,0.375,0.375
7.085,27.375,0.25,0.375
7.09,5,0.125,0
7.095,0,0.125,0.125
7.1,0,0,0
7.105,0.125,0,0.25
7.11,0,0,0.125
7.115,0,0,0.125
7.12,0.125,0,0.25
7.125,0.125,0.375,0.25
7.13,0.125,0.375,0.25
7.135,0,0.25,0.25
7.14,0,0.25,0
7.145,0,0.125,0.80725
7.15,0,0.125,8.34325
7.155,0,0,3.458375
7.16,0,0,0
7.165,0,0.125,0.125
7.17,0.125,0,0
7.175,0.25,0.125,0
7.18,0,0.179125,0.5
7.185,0,6.895875,0
7.19,0,7.6375,0
7.195,0.125,0,0.25
7.2,0.375,0.25,0.375
7.205,0,0,0.375
7.21,0,0,0
7.215,0,0.375,0.25
7.22,0,0.125,0.125
7.225,0.125,0,0.25
7.23,0,0.125,0
7.235,0,0,0
7.24,0,0,0.25
7.245,0.125,0.125,0
7.25,20,0.125,0.25
7.255,16.875,0.125,0.25
7.26,0,0,0.25
7.265,0,0.125,0.25
7.27,0.125,0.125,0.5
7.275,0,0,0.125
7.28,0,0.125,0.25
7.285,0,0,0.125
7.29,0,0.25,0.125
7.295,0,0,0.25
7.3,0,0.125,0.25
7.305,0,0,0.125
7.31,0,0,0.04325
7.315,0,0.125,4.923375
7.32,0.125,0.125,7.853625
7.325,0,0.25,0.0865
7.33,0,0,0.375
7.335,0,0.125,0.5
7.34,0,0,0.125
7.345,0,0.625,0.125
7.35,0,2.220875,0.125
7.355,0,13.016625,0.125
7.36,0,1.191625,0.25
7.365,0,0.125,0
7.37,0,0.25,0.125
7.375,0.125,0.125,0.125
7.38,0,0.125,0.125
7.385,0,0.125,0.125
7.39,0,0.625,0.25
7.395,0.375,0,0
7.4,0.125,0.375,0.125
7.405,0,0.125,0
7.41,0.125,0.125,0
7.415,9.625,0,0.25
7.42,28.625,0,0
7.425,0.875,0,0.125
7.43,0,0.125,0
7.435,0.125,0,0.125
7.44,0.125,0.125,0
7.445,0,0.125,0
7.45,0.125,0,0.125
7.455,0,0.125,0.25
7.46,0.125,0,0.375
7.465,0,0.125,0.125
7.47,0,0,0
7.475,0,0,0.125
7.48,0,0.125,1.335375
7.485,0.125,0,10.927625
7.49,0,0,1.210375
7.495,0.125,0,0.25
7.5,0.375,0.25,0
7.505,0.125,0.25,0
7.51,0,0.125,0.125
7.515,0,0.791625,0.25
7.52,0,10.454125,0.125
7.525,0,4.458375,0.375
7.53,0,0.125,0.25
7.535,0.25,0.125,0.125
7.54,0,0.25,0.125
7.545,0,0,0.25
7.55,0,0.125,0.125
7.555,0,0,0
7.56,0,0,0.25
7.565,0,0.125,0
7.57,0,0,0.125
7.575,0,0.125,0.25
7.58,1.875,0,0.375
7.585,30.5,0.125,0.25
7.59,6.875,0.125,0.25
7.595,0,0,0.375
7.6,0,0,0
7.605,0,0,0.5
7.61,0.125,0.125,0.125
7.615,0,0.25,0.375
7.62,0,0,0.125
7.625,0,0.125,0
7.63,0,0.125,0
7.635,0.125,0.125,0.125
7.64,0,0,0
7.645,0,0.125,0.254625
7.65,0,0.5,8.727625
7.655,0.125,0.125,4.3615
7.66,0,0,0.54325
7.665,0,0.125,0.25
7.67,0,0.125,0
7.675,0,0,0.5
7.68,0,0.054125,0
7.685,0,6.0125,0
7.69,0.125,9.495875,0.25
7.695,0.125,0.233375,0.25
7.7,0,0.25,0.25
7.705,0,0.125,0.25
7.71,0,0.125,0.125
7.715,0,0.125,0.125
7.72,0.125,0,0
7.725,0,0.125,0.125
7.73,0,0.125,0.25
7.735,0,0.375,0.5
7.74,0,0.25,0.5
7.745,0.25,0.125,0.25
7.75,21.875,0.25,0.25
7.755,21.25,0.125,0.125
7.76,0.125,0.125,0.375
7.765,0,0.125,0.25
7.77,0,0,0.125
7.775,0,0,0.375
7.78,0,0,0.25
7.785,0.125,0,0
7.79,0.125,0.125,0.25
7.795,0,0.25,0.25
7.8,0.125,0.375,0
7.805,0,0.25,0
7.81,0.125,0.125,0.25
7.815,0,0.125,4.308875
7.82,0,0,10.327125
7.825,0.125,0.25,0.341125
7.83,0,0,0.125
7.835,0,0,0.375
7.84,0,0,0
7.845,0,0.125,0.125
7.85,0.125,1.516625,0
7.855,0,13.629125,0.25
7.86,0.125,1.641625,0.125
7.865,0,0.125,0.25
7.87,0.375,0.375,0.625
7.875,0,0,0.25
7.88,0,0,0.25
7.885,0,0.125,0
7.89,0.375,0.375,0.125
7.895,0,0,0.125
7.9,0,0,0.125
7.905,0,0,0.25
7.91,0.125,0,0
7.915,4.75,0,0
7.92,32.5,0.25,0
7.925,2.25,0.125,0.375
7.93,0.125,0.125,0.25
7.935,0.125,0.25,0.125
7.94,0,0.25,0
7.945,0,0,0.125
7.95,0,0,0
7.955,0,0.125,0.25
7.96,0,0,0.125
7.965,0,0.125,0.375
7.97,0,0,0.125
7.975,0,0.5,0.25
7.98,0.125,0.125,0.76875
7.985,0,0,10.845875
7.99,0,0.375,1.465125
7.995,0,0.25,0.125
8,0,0,0
